id;unterrichtsstunde_id;schueler_id;status;verspaetung_minuten;entschuldigungsstatus;anmerkung
33453;1558;677;anwesend;0;;
33454;1558;678;anwesend;0;;
33455;1558;685;anwesend;0;;
33456;1558;686;anwesend;0;;
33457;1558;707;anwesend;0;;
33458;1558;711;anwesend;0;;
33459;1558;715;anwesend;0;;
33460;1558;717;anwesend;0;;
33461;1558;718;anwesend;0;;
33462;1558;719;anwesend;0;;
33463;1558;730;anwesend;0;;
33464;1558;734;anwesend;0;;
33465;1558;738;anwesend;0;;
33466;1558;744;anwesend;0;;
33467;1558;748;anwesend;0;;
33468;1558;750;anwesend;0;;
33469;1558;753;anwesend;0;;
33470;1558;755;anwesend;0;;
33471;1558;759;anwesend;0;;
33472;1558;760;verspaetet;17;;
33473;1558;763;anwesend;0;;
33474;1558;770;anwesend;0;;
33475;1558;783;anwesend;0;;
33476;1558;786;anwesend;0;;
33477;1558;790;anwesend;0;;
33478;1559;675;anwesend;0;;
33479;1559;683;anwesend;0;;
33480;1559;687;anwesend;0;;
33481;1559;700;anwesend;0;;
33482;1559;709;anwesend;0;;
33483;1559;725;anwesend;0;;
33484;1559;743;anwesend;0;;
33485;1559;745;anwesend;0;;
33486;1559;749;anwesend;0;;
33487;1559;752;anwesend;0;;
33488;1559;753;anwesend;0;;
33489;1559;754;anwesend;0;;
33490;1559;759;anwesend;0;;
33491;1559;767;anwesend;0;;
33492;1559;768;anwesend;0;;
33493;1559;780;anwesend;0;;
33494;1559;783;anwesend;0;;
33495;1559;790;anwesend;0;;
33496;1560;675;anwesend;0;;
33497;1560;683;fehlend_entschuldigt;0;;
33498;1560;687;anwesend;0;;
33499;1560;700;anwesend;0;;
33500;1560;709;anwesend;0;;
33501;1560;725;anwesend;0;;
33502;1560;743;anwesend;0;;
33503;1560;745;anwesend;0;;
33504;1560;749;anwesend;0;;
33505;1560;752;anwesend;0;;
33506;1560;753;anwesend;0;;
33507;1560;754;anwesend;0;;
33508;1560;759;anwesend;0;;
33509;1560;767;anwesend;0;;
33510;1560;768;anwesend;0;;
33511;1560;780;anwesend;0;;
33512;1560;783;anwesend;0;;
33513;1560;790;anwesend;0;;
33514;1561;676;anwesend;0;;
33515;1561;681;anwesend;0;;
33516;1561;696;anwesend;0;;
33517;1561;701;anwesend;0;;
33518;1561;708;anwesend;0;;
33519;1561;729;anwesend;0;;
33520;1561;731;anwesend;0;;
33521;1561;739;anwesend;0;;
33522;1561;742;anwesend;0;;
33523;1561;744;anwesend;0;;
33524;1561;747;anwesend;0;;
33525;1561;752;anwesend;0;;
33526;1561;755;anwesend;0;;
33527;1561;756;anwesend;0;;
33528;1561;763;anwesend;0;;
33529;1561;764;anwesend;0;;
33530;1561;767;anwesend;0;;
33531;1561;769;anwesend;0;;
33532;1561;770;verspaetet;15;;
33533;1561;775;anwesend;0;;
33534;1561;782;anwesend;0;;
33535;1561;786;anwesend;0;;
33536;1562;676;fehlend_entschuldigt;0;;
33537;1562;681;anwesend;0;;
33538;1562;696;anwesend;0;;
33539;1562;701;anwesend;0;;
33540;1562;708;anwesend;0;;
33541;1562;729;fehlend_unentschuldigt;0;;
33542;1562;731;anwesend;0;;
33543;1562;739;anwesend;0;;
33544;1562;742;anwesend;0;;
33545;1562;744;anwesend;0;;
33546;1562;747;anwesend;0;;
33547;1562;752;anwesend;0;;
33548;1562;755;anwesend;0;;
33549;1562;756;anwesend;0;;
33550;1562;763;anwesend;0;;
33551;1562;764;anwesend;0;;
33552;1562;767;anwesend;0;;
33553;1562;769;anwesend;0;;
33554;1562;770;anwesend;0;;
33555;1562;775;anwesend;0;;
33556;1562;782;anwesend;0;;
33557;1562;786;anwesend;0;;
33558;1563;675;anwesend;0;;
33559;1563;677;anwesend;0;;
33560;1563;679;anwesend;0;;
33561;1563;690;anwesend;0;;
33562;1563;694;anwesend;0;;
33563;1563;701;anwesend;0;;
33564;1563;711;anwesend;0;;
33565;1563;712;anwesend;0;;
33566;1563;730;anwesend;0;;
33567;1563;734;anwesend;0;;
33568;1563;737;anwesend;0;;
33569;1563;742;fehlend_entschuldigt;0;;
33570;1563;745;anwesend;0;;
33571;1563;746;anwesend;0;;
33572;1563;751;anwesend;0;;
33573;1563;767;anwesend;0;;
33574;1563;768;anwesend;0;;
33575;1563;769;anwesend;0;;
33576;1563;771;anwesend;0;;
33577;1563;772;anwesend;0;;
33578;1563;779;anwesend;0;;
33579;1564;675;anwesend;0;;
33580;1564;677;anwesend;0;;
33581;1564;679;anwesend;0;;
33582;1564;690;anwesend;0;;
33583;1564;694;anwesend;0;;
33584;1564;701;anwesend;0;;
33585;1564;711;anwesend;0;;
33586;1564;712;anwesend;0;;
33587;1564;730;anwesend;0;;
33588;1564;734;anwesend;0;;
33589;1564;737;anwesend;0;;
33590;1564;742;anwesend;0;;
33591;1564;745;anwesend;0;;
33592;1564;746;anwesend;0;;
33593;1564;751;anwesend;0;;
33594;1564;767;anwesend;0;;
33595;1564;768;anwesend;0;;
33596;1564;769;anwesend;0;;
33597;1564;771;anwesend;0;;
33598;1564;772;anwesend;0;;
33599;1564;779;anwesend;0;;
33600;1565;682;anwesend;0;;
33601;1565;683;fehlend_unentschuldigt;0;;
33602;1565;686;anwesend;0;;
33603;1565;694;anwesend;0;;
33604;1565;698;anwesend;0;;
33605;1565;699;anwesend;0;;
33606;1565;703;anwesend;0;;
33607;1565;704;anwesend;0;;
33608;1565;710;anwesend;0;;
33609;1565;711;anwesend;0;;
33610;1565;719;anwesend;0;;
33611;1565;724;fehlend_unentschuldigt;0;;
33612;1565;734;anwesend;0;;
33613;1565;738;anwesend;0;;
33614;1565;742;anwesend;0;;
33615;1565;748;anwesend;0;;
33616;1565;760;anwesend;0;;
33617;1565;761;anwesend;0;;
33618;1565;774;fehlend_unentschuldigt;0;;
33619;1565;775;anwesend;0;;
33620;1565;786;anwesend;0;;
33621;1565;787;anwesend;0;;
33622;1566;682;anwesend;0;;
33623;1566;683;anwesend;0;;
33624;1566;686;anwesend;0;;
33625;1566;694;anwesend;0;;
33626;1566;698;anwesend;0;;
33627;1566;699;anwesend;0;;
33628;1566;703;anwesend;0;;
33629;1566;704;anwesend;0;;
33630;1566;710;anwesend;0;;
33631;1566;711;anwesend;0;;
33632;1566;719;anwesend;0;;
33633;1566;724;anwesend;0;;
33634;1566;734;anwesend;0;;
33635;1566;738;anwesend;0;;
33636;1566;742;anwesend;0;;
33637;1566;748;verspaetet;20;;
33638;1566;760;anwesend;0;;
33639;1566;761;anwesend;0;;
33640;1566;774;fehlend_entschuldigt;0;;
33641;1566;775;anwesend;0;;
33642;1566;786;anwesend;0;;
33643;1566;787;anwesend;0;;
33644;1567;678;anwesend;0;;
33645;1567;681;fehlend_entschuldigt;0;;
33646;1567;699;anwesend;0;;
33647;1567;704;anwesend;0;;
33648;1567;705;anwesend;0;;
33649;1567;718;anwesend;0;;
33650;1567;720;anwesend;0;;
33651;1567;723;anwesend;0;;
33652;1567;725;anwesend;0;;
33653;1567;727;anwesend;0;;
33654;1567;732;anwesend;0;;
33655;1567;735;anwesend;0;;
33656;1567;737;anwesend;0;;
33657;1567;750;anwesend;0;;
33658;1567;759;anwesend;0;;
33659;1567;764;anwesend;0;;
33660;1567;778;fehlend_unentschuldigt;0;;
33661;1567;781;anwesend;0;;
33662;1567;785;anwesend;0;;
33663;1567;789;anwesend;0;;
33664;1568;678;anwesend;0;;
33665;1568;681;anwesend;0;;
33666;1568;699;anwesend;0;;
33667;1568;704;anwesend;0;;
33668;1568;705;anwesend;0;;
33669;1568;718;anwesend;0;;
33670;1568;720;anwesend;0;;
33671;1568;723;anwesend;0;;
33672;1568;725;anwesend;0;;
33673;1568;727;anwesend;0;;
33674;1568;732;anwesend;0;;
33675;1568;735;anwesend;0;;
33676;1568;737;anwesend;0;;
33677;1568;750;anwesend;0;;
33678;1568;759;anwesend;0;;
33679;1568;764;anwesend;0;;
33680;1568;778;anwesend;0;;
33681;1568;781;anwesend;0;;
33682;1568;785;verspaetet;11;;
33683;1568;789;verspaetet;15;;
33684;1569;823;anwesend;0;;
33685;1569;825;anwesend;0;;
33686;1569;831;anwesend;0;;
33687;1569;833;anwesend;0;;
33688;1569;834;anwesend;0;;
33689;1569;836;anwesend;0;;
33690;1569;837;anwesend;0;;
33691;1569;840;anwesend;0;;
33692;1569;843;anwesend;0;;
33693;1569;869;anwesend;0;;
33694;1569;873;anwesend;0;;
33695;1569;877;anwesend;0;;
33696;1569;885;anwesend;0;;
33697;1569;892;anwesend;0;;
33698;1569;896;anwesend;0;;
33699;1569;899;anwesend;0;;
33700;1570;823;anwesend;0;;
33701;1570;825;anwesend;0;;
33702;1570;831;anwesend;0;;
33703;1570;833;anwesend;0;;
33704;1570;834;anwesend;0;;
33705;1570;836;anwesend;0;;
33706;1570;837;anwesend;0;;
33707;1570;840;anwesend;0;;
33708;1570;843;anwesend;0;;
33709;1570;869;anwesend;0;;
33710;1570;873;anwesend;0;;
33711;1570;877;anwesend;0;;
33712;1570;885;anwesend;0;;
33713;1570;892;anwesend;0;;
33714;1570;896;anwesend;0;;
33715;1570;899;verspaetet;20;;
33716;1571;792;anwesend;0;;
33717;1571;795;anwesend;0;;
33718;1571;796;anwesend;0;;
33719;1571;800;anwesend;0;;
33720;1571;805;anwesend;0;;
33721;1571;819;anwesend;0;;
33722;1571;822;anwesend;0;;
33723;1571;823;anwesend;0;;
33724;1571;832;anwesend;0;;
33725;1571;854;anwesend;0;;
33726;1571;858;anwesend;0;;
33727;1571;870;fehlend_entschuldigt;0;;
33728;1571;875;anwesend;0;;
33729;1571;895;anwesend;0;;
33730;1571;898;anwesend;0;;
33731;1572;792;anwesend;0;;
33732;1572;795;anwesend;0;;
33733;1572;796;anwesend;0;;
33734;1572;800;anwesend;0;;
33735;1572;805;anwesend;0;;
33736;1572;819;anwesend;0;;
33737;1572;822;anwesend;0;;
33738;1572;823;anwesend;0;;
33739;1572;832;anwesend;0;;
33740;1572;854;anwesend;0;;
33741;1572;858;anwesend;0;;
33742;1572;870;anwesend;0;;
33743;1572;875;anwesend;0;;
33744;1572;895;anwesend;0;;
33745;1572;898;anwesend;0;;
33746;1573;797;anwesend;0;;
33747;1573;798;anwesend;0;;
33748;1573;801;anwesend;0;;
33749;1573;808;fehlend_entschuldigt;0;;
33750;1573;812;anwesend;0;;
33751;1573;813;anwesend;0;;
33752;1573;815;anwesend;0;;
33753;1573;818;anwesend;0;;
33754;1573;826;fehlend_unentschuldigt;0;;
33755;1573;827;anwesend;0;;
33756;1573;835;anwesend;0;;
33757;1573;836;anwesend;0;;
33758;1573;837;anwesend;0;;
33759;1573;840;anwesend;0;;
33760;1573;845;anwesend;0;;
33761;1573;849;anwesend;0;;
33762;1573;853;anwesend;0;;
33763;1573;856;anwesend;0;;
33764;1573;857;anwesend;0;;
33765;1573;858;anwesend;0;;
33766;1573;859;fehlend_entschuldigt;0;;
33767;1573;866;anwesend;0;;
33768;1573;869;fehlend_entschuldigt;0;;
33769;1573;870;anwesend;0;;
33770;1573;871;anwesend;0;;
33771;1573;873;anwesend;0;;
33772;1573;883;anwesend;0;;
33773;1573;888;anwesend;0;;
33774;1573;889;anwesend;0;;
33775;1573;897;anwesend;0;;
33776;1573;900;anwesend;0;;
33777;1574;797;anwesend;0;;
33778;1574;798;anwesend;0;;
33779;1574;801;anwesend;0;;
33780;1574;808;anwesend;0;;
33781;1574;812;anwesend;0;;
33782;1574;813;anwesend;0;;
33783;1574;815;anwesend;0;;
33784;1574;818;anwesend;0;;
33785;1574;826;anwesend;0;;
33786;1574;827;fehlend_unentschuldigt;0;;
33787;1574;835;anwesend;0;;
33788;1574;836;anwesend;0;;
33789;1574;837;fehlend_entschuldigt;0;;
33790;1574;840;anwesend;0;;
33791;1574;845;anwesend;0;;
33792;1574;849;anwesend;0;;
33793;1574;853;anwesend;0;;
33794;1574;856;anwesend;0;;
33795;1574;857;anwesend;0;;
33796;1574;858;anwesend;0;;
33797;1574;859;anwesend;0;;
33798;1574;866;anwesend;0;;
33799;1574;869;anwesend;0;;
33800;1574;870;anwesend;0;;
33801;1574;871;anwesend;0;;
33802;1574;873;anwesend;0;;
33803;1574;883;anwesend;0;;
33804;1574;888;anwesend;0;;
33805;1574;889;anwesend;0;;
33806;1574;897;fehlend_entschuldigt;0;;
33807;1574;900;fehlend_unentschuldigt;0;;
33808;1575;800;anwesend;0;;
33809;1575;835;anwesend;0;;
33810;1575;838;anwesend;0;;
33811;1575;851;anwesend;0;;
33812;1575;869;anwesend;0;;
33813;1575;872;anwesend;0;;
33814;1575;885;fehlend_entschuldigt;0;;
33815;1576;800;anwesend;0;;
33816;1576;835;anwesend;0;;
33817;1576;838;verspaetet;22;;
33818;1576;851;anwesend;0;;
33819;1576;869;anwesend;0;;
33820;1576;872;anwesend;0;;
33821;1576;885;anwesend;0;;
33822;1577;797;anwesend;0;;
33823;1577;804;anwesend;0;;
33824;1577;813;anwesend;0;;
33825;1577;833;anwesend;0;;
33826;1577;876;anwesend;0;;
33827;1577;886;anwesend;0;;
33828;1577;893;anwesend;0;;
33829;1578;797;anwesend;0;;
33830;1578;804;anwesend;0;;
33831;1578;813;fehlend_entschuldigt;0;;
33832;1578;833;anwesend;0;;
33833;1578;876;anwesend;0;;
33834;1578;886;anwesend;0;;
33835;1578;893;anwesend;0;;
33836;1579;821;anwesend;0;;
33837;1579;826;anwesend;0;;
33838;1579;838;anwesend;0;;
33839;1579;845;fehlend_entschuldigt;0;;
33840;1579;856;anwesend;0;;
33841;1579;880;anwesend;0;;
33842;1579;883;anwesend;0;;
33843;1579;890;anwesend;0;;
33844;1580;821;anwesend;0;;
33845;1580;826;anwesend;0;;
33846;1580;838;anwesend;0;;
33847;1580;845;anwesend;0;;
33848;1580;856;anwesend;0;;
33849;1580;880;anwesend;0;;
33850;1580;883;anwesend;0;;
33851;1580;890;anwesend;0;;
33852;1581;831;anwesend;0;;
33853;1581;840;anwesend;0;;
33854;1581;852;anwesend;0;;
33855;1581;865;anwesend;0;;
33856;1581;871;anwesend;0;;
33857;1582;831;anwesend;0;;
33858;1582;840;anwesend;0;;
33859;1582;852;anwesend;0;;
33860;1582;865;anwesend;0;;
33861;1582;871;anwesend;0;;
33862;1583;793;anwesend;0;;
33863;1583;796;anwesend;0;;
33864;1583;797;anwesend;0;;
33865;1583;801;anwesend;0;;
33866;1583;804;anwesend;0;;
33867;1583;805;verspaetet;14;;
33868;1583;812;anwesend;0;;
33869;1583;820;anwesend;0;;
33870;1583;822;anwesend;0;;
33871;1583;831;anwesend;0;;
33872;1583;834;anwesend;0;;
33873;1583;841;anwesend;0;;
33874;1583;843;anwesend;0;;
33875;1583;849;anwesend;0;;
33876;1583;851;anwesend;0;;
33877;1583;853;anwesend;0;;
33878;1583;859;anwesend;0;;
33879;1583;860;anwesend;0;;
33880;1583;865;anwesend;0;;
33881;1583;871;anwesend;0;;
33882;1583;873;anwesend;0;;
33883;1583;875;anwesend;0;;
33884;1583;879;fehlend_entschuldigt;0;;
33885;1583;884;anwesend;0;;
33886;1583;887;anwesend;0;;
33887;1583;888;anwesend;0;;
33888;1583;896;anwesend;0;;
33889;1583;900;anwesend;0;;
33890;1584;793;anwesend;0;;
33891;1584;796;anwesend;0;;
33892;1584;797;anwesend;0;;
33893;1584;801;anwesend;0;;
33894;1584;804;anwesend;0;;
33895;1584;805;anwesend;0;;
33896;1584;812;anwesend;0;;
33897;1584;820;anwesend;0;;
33898;1584;822;anwesend;0;;
33899;1584;831;anwesend;0;;
33900;1584;834;anwesend;0;;
33901;1584;841;anwesend;0;;
33902;1584;843;anwesend;0;;
33903;1584;849;anwesend;0;;
33904;1584;851;anwesend;0;;
33905;1584;853;anwesend;0;;
33906;1584;859;anwesend;0;;
33907;1584;860;anwesend;0;;
33908;1584;865;anwesend;0;;
33909;1584;871;anwesend;0;;
33910;1584;873;anwesend;0;;
33911;1584;875;anwesend;0;;
33912;1584;879;fehlend_entschuldigt;0;;
33913;1584;884;anwesend;0;;
33914;1584;887;anwesend;0;;
33915;1584;888;anwesend;0;;
33916;1584;896;anwesend;0;;
33917;1584;900;anwesend;0;;
33918;1585;805;anwesend;0;;
33919;1585;808;anwesend;0;;
33920;1585;847;anwesend;0;;
33921;1585;863;anwesend;0;;
33922;1586;805;anwesend;0;;
33923;1586;808;anwesend;0;;
33924;1586;847;fehlend_entschuldigt;0;;
33925;1586;863;anwesend;0;;
33926;1587;807;anwesend;0;;
33927;1587;811;anwesend;0;;
33928;1587;834;anwesend;0;;
33929;1587;864;anwesend;0;;
33930;1587;878;anwesend;0;;
33931;1587;895;anwesend;0;;
33932;1588;807;anwesend;0;;
33933;1588;811;anwesend;0;;
33934;1588;834;fehlend_unentschuldigt;0;;
33935;1588;864;anwesend;0;;
33936;1588;878;anwesend;0;;
33937;1588;895;anwesend;0;;
33938;1589;818;anwesend;0;;
33939;1589;836;anwesend;0;;
33940;1589;841;anwesend;0;;
33941;1589;853;anwesend;0;;
33942;1589;857;anwesend;0;;
33943;1589;898;anwesend;0;;
33944;1591;801;anwesend;0;;
33945;1591;841;anwesend;0;;
33946;1591;846;anwesend;0;;
33947;1591;896;anwesend;0;;
33948;1591;900;anwesend;0;;
33949;1592;801;anwesend;0;;
33950;1592;841;anwesend;0;;
33951;1592;846;anwesend;0;;
33952;1592;896;anwesend;0;;
33953;1592;900;anwesend;0;;
33954;1593;796;anwesend;0;;
33955;1593;802;anwesend;0;;
33956;1593;803;anwesend;0;;
33957;1593;806;anwesend;0;;
33958;1593;813;anwesend;0;;
33959;1593;814;anwesend;0;;
33960;1593;819;anwesend;0;;
33961;1593;830;anwesend;0;;
33962;1593;835;anwesend;0;;
33963;1593;839;anwesend;0;;
33964;1593;840;anwesend;0;;
33965;1593;845;anwesend;0;;
33966;1593;862;fehlend_unentschuldigt;0;;
33967;1593;863;anwesend;0;;
33968;1593;865;fehlend_entschuldigt;0;;
33969;1593;866;anwesend;0;;
33970;1593;870;anwesend;0;;
33971;1593;872;anwesend;0;;
33972;1593;873;anwesend;0;;
33973;1593;875;anwesend;0;;
33974;1593;878;anwesend;0;;
33975;1593;881;anwesend;0;;
33976;1593;882;anwesend;0;;
33977;1593;887;anwesend;0;;
33978;1594;796;anwesend;0;;
33979;1594;802;anwesend;0;;
33980;1594;803;anwesend;0;;
33981;1594;806;anwesend;0;;
33982;1594;813;anwesend;0;;
33983;1594;814;anwesend;0;;
33984;1594;819;anwesend;0;;
33985;1594;830;anwesend;0;;
33986;1594;835;anwesend;0;;
33987;1594;839;anwesend;0;;
33988;1594;840;anwesend;0;;
33989;1594;845;anwesend;0;;
33990;1594;862;fehlend_entschuldigt;0;;
33991;1594;863;anwesend;0;;
33992;1594;865;anwesend;0;;
33993;1594;866;anwesend;0;;
33994;1594;870;anwesend;0;;
33995;1594;872;anwesend;0;;
33996;1594;873;anwesend;0;;
33997;1594;875;anwesend;0;;
33998;1594;878;anwesend;0;;
33999;1594;881;anwesend;0;;
34000;1594;882;fehlend_unentschuldigt;0;;
34001;1594;887;anwesend;0;;
34002;1595;801;anwesend;0;;
34003;1595;802;anwesend;0;;
34004;1595;803;anwesend;0;;
34005;1595;804;anwesend;0;;
34006;1595;810;anwesend;0;;
34007;1595;813;anwesend;0;;
34008;1595;824;anwesend;0;;
34009;1595;829;anwesend;0;;
34010;1595;832;anwesend;0;;
34011;1595;861;anwesend;0;;
34012;1595;864;fehlend_entschuldigt;0;;
34013;1595;874;anwesend;0;;
34014;1595;878;anwesend;0;;
34015;1595;879;anwesend;0;;
34016;1595;882;anwesend;0;;
34017;1595;890;anwesend;0;;
34018;1595;894;fehlend_entschuldigt;0;;
34019;1595;895;anwesend;0;;
34020;1596;801;anwesend;0;;
34021;1596;802;anwesend;0;;
34022;1596;803;anwesend;0;;
34023;1596;804;anwesend;0;;
34024;1596;810;anwesend;0;;
34025;1596;813;anwesend;0;;
34026;1596;824;anwesend;0;;
34027;1596;829;anwesend;0;;
34028;1596;832;anwesend;0;;
34029;1596;861;anwesend;0;;
34030;1596;864;anwesend;0;;
34031;1596;874;anwesend;0;;
34032;1596;878;anwesend;0;;
34033;1596;879;anwesend;0;;
34034;1596;882;anwesend;0;;
34035;1596;890;anwesend;0;;
34036;1596;894;anwesend;0;;
34037;1596;895;anwesend;0;;
34038;1597;799;anwesend;0;;
34039;1597;817;anwesend;0;;
34040;1597;857;anwesend;0;;
34041;1597;875;anwesend;0;;
34042;1597;878;anwesend;0;;
34043;1597;879;anwesend;0;;
34044;1597;892;anwesend;0;;
34045;1598;799;anwesend;0;;
34046;1598;817;anwesend;0;;
34047;1598;857;anwesend;0;;
34048;1598;875;anwesend;0;;
34049;1598;878;anwesend;0;;
34050;1598;879;anwesend;0;;
34051;1598;892;anwesend;0;;
34052;1599;830;anwesend;0;;
34053;1599;842;anwesend;0;;
34054;1599;844;anwesend;0;;
34055;1599;853;anwesend;0;;
34056;1599;854;anwesend;0;;
34057;1599;859;fehlend_entschuldigt;0;;
34058;1599;867;anwesend;0;;
34059;1600;830;anwesend;0;;
34060;1600;842;anwesend;0;;
34061;1600;844;fehlend_unentschuldigt;0;;
34062;1600;853;anwesend;0;;
34063;1600;854;anwesend;0;;
34064;1600;859;anwesend;0;;
34065;1600;867;anwesend;0;;
34066;1601;809;anwesend;0;;
34067;1601;834;anwesend;0;;
34068;1601;849;anwesend;0;;
34069;1602;809;anwesend;0;;
34070;1602;834;anwesend;0;;
34071;1602;849;anwesend;0;;
34072;1603;792;anwesend;0;;
34073;1603;837;anwesend;0;;
34074;1603;863;anwesend;0;;
34075;1603;881;anwesend;0;;
34076;1604;792;anwesend;0;;
34077;1604;837;anwesend;0;;
34078;1604;863;anwesend;0;;
34079;1604;881;anwesend;0;;
34080;1605;805;anwesend;0;;
34081;1605;806;verspaetet;20;;
34082;1605;817;anwesend;0;;
34083;1605;821;anwesend;0;;
34084;1605;823;anwesend;0;;
34085;1605;827;anwesend;0;;
34086;1605;832;anwesend;0;;
34087;1605;833;anwesend;0;;
34088;1605;834;anwesend;0;;
34089;1605;838;anwesend;0;;
34090;1605;844;verspaetet;12;;
34091;1605;849;anwesend;0;;
34092;1605;855;anwesend;0;;
34093;1605;860;anwesend;0;;
34094;1605;863;anwesend;0;;
34095;1605;867;anwesend;0;;
34096;1605;872;anwesend;0;;
34097;1605;878;anwesend;0;;
34098;1605;886;anwesend;0;;
34099;1605;887;anwesend;0;;
34100;1605;891;anwesend;0;;
34101;1605;894;anwesend;0;;
34102;1605;895;anwesend;0;;
34103;1605;896;anwesend;0;;
34104;1606;805;anwesend;0;;
34105;1606;806;anwesend;0;;
34106;1606;817;anwesend;0;;
34107;1606;821;anwesend;0;;
34108;1606;823;anwesend;0;;
34109;1606;827;anwesend;0;;
34110;1606;832;anwesend;0;;
34111;1606;833;anwesend;0;;
34112;1606;834;anwesend;0;;
34113;1606;838;anwesend;0;;
34114;1606;844;anwesend;0;;
34115;1606;849;anwesend;0;;
34116;1606;855;anwesend;0;;
34117;1606;860;anwesend;0;;
34118;1606;863;anwesend;0;;
34119;1606;867;anwesend;0;;
34120;1606;872;anwesend;0;;
34121;1606;878;anwesend;0;;
34122;1606;886;anwesend;0;;
34123;1606;887;anwesend;0;;
34124;1606;891;anwesend;0;;
34125;1606;894;anwesend;0;;
34126;1606;895;anwesend;0;;
34127;1606;896;anwesend;0;;
34128;1608;795;anwesend;0;;
34129;1608;796;anwesend;0;;
34130;1608;797;anwesend;0;;
34131;1608;809;anwesend;0;;
34132;1608;815;anwesend;0;;
34133;1608;818;anwesend;0;;
34134;1608;830;anwesend;0;;
34135;1608;831;anwesend;0;;
34136;1608;835;anwesend;0;;
34137;1608;837;anwesend;0;;
34138;1608;838;anwesend;0;;
34139;1608;840;fehlend_entschuldigt;0;;
34140;1608;842;anwesend;0;;
34141;1608;844;anwesend;0;;
34142;1608;847;anwesend;0;;
34143;1608;848;anwesend;0;;
34144;1608;856;anwesend;0;;
34145;1608;863;anwesend;0;;
34146;1608;867;anwesend;0;;
34147;1608;869;anwesend;0;;
34148;1608;870;anwesend;0;;
34149;1608;874;anwesend;0;;
34150;1608;881;anwesend;0;;
34151;1608;883;anwesend;0;;
34152;1608;898;anwesend;0;;
34153;1608;899;verspaetet;26;;
34154;1608;900;anwesend;0;;
34155;1609;795;anwesend;0;;
34156;1609;799;anwesend;0;;
34157;1609;804;anwesend;0;;
34158;1609;805;anwesend;0;;
34159;1609;806;anwesend;0;;
34160;1609;807;anwesend;0;;
34161;1609;816;anwesend;0;;
34162;1609;817;fehlend_entschuldigt;0;;
34163;1609;824;anwesend;0;;
34164;1609;825;anwesend;0;;
34165;1609;844;anwesend;0;;
34166;1609;847;anwesend;0;;
34167;1609;848;anwesend;0;;
34168;1609;850;anwesend;0;;
34169;1609;852;anwesend;0;;
34170;1609;854;anwesend;0;;
34171;1609;858;anwesend;0;;
34172;1609;864;anwesend;0;;
34173;1609;869;anwesend;0;;
34174;1609;870;anwesend;0;;
34175;1609;873;anwesend;0;;
34176;1609;880;anwesend;0;;
34177;1609;885;anwesend;0;;
34178;1609;889;anwesend;0;;
34179;1609;897;anwesend;0;;
34180;1609;900;anwesend;0;;
34181;1610;795;anwesend;0;;
34182;1610;799;anwesend;0;;
34183;1610;804;anwesend;0;;
34184;1610;805;anwesend;0;;
34185;1610;806;anwesend;0;;
34186;1610;807;anwesend;0;;
34187;1610;816;anwesend;0;;
34188;1610;817;anwesend;0;;
34189;1610;824;anwesend;0;;
34190;1610;825;anwesend;0;;
34191;1610;844;fehlend_entschuldigt;0;;
34192;1610;847;anwesend;0;;
34193;1610;848;anwesend;0;;
34194;1610;850;anwesend;0;;
34195;1610;852;anwesend;0;;
34196;1610;854;anwesend;0;;
34197;1610;858;anwesend;0;;
34198;1610;864;anwesend;0;;
34199;1610;869;anwesend;0;;
34200;1610;870;anwesend;0;;
34201;1610;873;verspaetet;30;;
34202;1610;880;anwesend;0;;
34203;1610;885;anwesend;0;;
34204;1610;889;anwesend;0;;
34205;1610;897;anwesend;0;;
34206;1610;900;anwesend;0;;
34207;1611;848;anwesend;0;;
34208;1611;859;anwesend;0;;
34209;1611;860;anwesend;0;;
34210;1611;870;anwesend;0;;
34211;1611;877;anwesend;0;;
34212;1611;883;anwesend;0;;
34213;1612;848;anwesend;0;;
34214;1612;859;anwesend;0;;
34215;1612;860;anwesend;0;;
34216;1612;870;anwesend;0;;
34217;1612;877;anwesend;0;;
34218;1612;883;anwesend;0;;
34219;1613;803;anwesend;0;;
34220;1613;839;anwesend;0;;
34221;1613;861;anwesend;0;;
34222;1613;887;anwesend;0;;
34223;1613;895;anwesend;0;;
34224;1615;809;anwesend;0;;
34225;1615;810;anwesend;0;;
34226;1615;852;anwesend;0;;
34227;1615;855;anwesend;0;;
34228;1615;856;anwesend;0;;
34229;1615;861;anwesend;0;;
34230;1615;882;anwesend;0;;
34231;1616;809;anwesend;0;;
34232;1616;810;anwesend;0;;
34233;1616;852;anwesend;0;;
34234;1616;855;anwesend;0;;
34235;1616;856;anwesend;0;;
34236;1616;861;anwesend;0;;
34237;1616;882;anwesend;0;;
34238;1617;840;anwesend;0;;
34239;1617;849;anwesend;0;;
34240;1617;871;fehlend_unentschuldigt;0;;
34241;1617;876;anwesend;0;;
34242;1617;889;anwesend;0;;
34243;1618;840;anwesend;0;;
34244;1618;849;anwesend;0;;
34245;1618;871;anwesend;0;;
34246;1618;876;anwesend;0;;
34247;1618;889;anwesend;0;;
34248;1619;824;anwesend;0;;
34249;1619;827;anwesend;0;;
34250;1619;854;anwesend;0;;
34251;1619;892;anwesend;0;;
34252;1620;824;anwesend;0;;
34253;1620;827;anwesend;0;;
34254;1620;854;anwesend;0;;
34255;1620;892;anwesend;0;;
